ID,LOAN_ID,USER_ID,CREATED_AT,AMOUNT_DISBURSED,AMOUNT_FEE,NUM_REPAYMENTS,DAYS_BTWN_REPAYMENTS,LOAN_TERM_DAYS,LOAN_STATUS,DISBURSED_AT,USER_LOAN_RANK,PAID_IN_FULL_AT,CREDIT_SCORE,AMOUNT_REPAID,LOAN_TENURE
91516,6220778,3325328,2018-05-06,1000,152,4,7,28,defaulted,2018-05-06 00:00:00,2,,0.8332,44,
24194,5663684,3325398,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.5738,0,
20031,5664040,3325664,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.6456,600,
63753,6408267,3325679,2018-06-13,500,76,4,7,28,defaulted,14/06/18,1,,0.6485,144,
22741,5664508,3325934,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.663,0,
60251,5664773,3326089,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.5182,0,
88539,5667168,3326338,2018-09-05,500,76,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.5855,0,
41082,6247767,3326380,2018-06-06,2000,304,4,7,28,defaulted,2018-06-06 00:00:00,6,,0.8865,145,
92414,6652025,3326418,2018-06-25,2000,304,4,7,28,defaulted,25/06/18,3,,0.8844,0,
90505,6342148,3326782,2018-10-06,1000,152,4,7,28,defaulted,2018-10-06 00:00:00,3,,0.8619,63,
59975,6584661,3326858,2018-06-22,1000,152,4,7,28,defaulted,22/06/18,2,,0.847,0,
57038,5667563,3327330,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.7269,0,
2452,5667233,3327381,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.5372,0,
66674,5695762,3327615,2018-11-05,500,76,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6001,0,
39163,5995144,3327778,2018-05-25,1000,152,4,7,28,defaulted,25/05/18,3,,0.8131,0,
83419,6360144,3328318,2018-11-06,1000,152,4,7,28,defaulted,2018-11-06 00:00:00,2,,0.824,0,
71315,5670039,3328642,2018-09-05,500,76,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.5967,0,
72690,5670002,3328742,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.4915,0,
10086,5670432,3328753,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.5788,0,
37440,5677157,3328807,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.516,0,
91762,5719563,3329035,2018-12-05,250,38,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.519,0,
93228,5671166,3329377,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.7155,252,
63848,5703303,3329516,2018-11-05,500,76,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5297,0,
79614,6133648,3329711,2018-01-06,1000,152,4,7,28,defaulted,2018-01-06 00:00:00,4,,0.824,0,
11835,5672210,3330036,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.471,0,
95456,5672901,3330108,2018-09-05,250,38,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.5498,0,
27941,5674593,3330113,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.5493,0,
11989,5715071,3330582,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5716,100,
26955,6261773,3330601,2018-07-06,1000,152,4,7,28,defaulted,2018-07-06 00:00:00,2,,0.768,0,
21745,5787505,3330705,2018-05-15,250,38,4,7,28,defaulted,15/05/18,1,,0.5492,0,
547,5673486,3330843,2018-09-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.5502,0,
74284,5673409,3330916,2018-09-05,250,38,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.5752,0,
99743,5764087,3331053,2018-05-14,500,76,4,7,28,defaulted,14/05/18,2,,0.7929,0,
52015,6185803,3331496,2018-03-06,500,76,4,7,28,defaulted,2018-04-06 00:00:00,1,,0.6598,0,
29361,6127553,3331650,2018-01-06,1000,152,4,7,28,defaulted,2018-01-06 00:00:00,4,,0.8225,68,
76932,5787745,3331790,2018-05-15,250,38,4,7,28,defaulted,15/05/18,1,,0.5703,0,
75334,6426002,3331832,2018-06-14,3100,432,4,7,28,defaulted,14/06/18,5,,0.8789,0,
65870,6392393,3332597,2018-06-13,2000,304,4,7,28,defaulted,13/06/18,3,,0.8397,1108,
27553,5678207,3332868,2018-10-05,500,76,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.6223,0,
30362,5682290,3332869,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.5924,0,
26668,5677255,3332936,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.6,0,
62917,6244685,3333014,2018-06-06,1000,152,4,7,28,defaulted,2018-06-06 00:00:00,3,,0.8511,300,
46722,5679684,3333655,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.555,200,
60893,6109579,3333806,2018-05-31,500,76,4,7,28,defaulted,31/05/18,3,,0.8267,18,
26831,5679618,3333962,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.4978,0,
41923,5680284,3334124,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.7033,100,
78664,5679948,3334125,2018-10-05,250,38,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.5112,0,
23410,5689053,3334388,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.5844,0,
62896,5769349,3334754,2018-05-14,250,38,4,7,28,defaulted,14/05/18,3,,0.8568,0,
53278,6344045,3334846,2018-11-06,1000,152,4,7,28,defaulted,2018-11-06 00:00:00,4,,0.8009,4,
98620,6343859,3334911,2018-11-06,2000,304,4,7,28,defaulted,2018-11-06 00:00:00,4,,0.8683,0,
49623,5682036,3335008,2018-10-05,500,76,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.671,200,
70960,5682032,3335113,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.5021,0,
22354,6354153,3335257,2018-11-06,2000,304,4,7,28,defaulted,2018-11-06 00:00:00,3,,0.8382,6,
74729,5926392,3335277,2018-05-22,500,76,4,7,28,defaulted,22/05/18,1,,0.5954,0,
20474,5683973,3335573,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.6201,288,
578,5683186,3335729,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.657,200,
28165,6508295,3335869,2018-06-18,1000,152,4,7,28,defaulted,18/06/18,1,,0.4949,0,
37736,5683578,3335949,2018-10-05,500,76,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.6167,0,
92752,5685052,3336302,2018-10-05,500,76,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.6307,244,
72342,5746526,3336401,2018-05-13,250,38,4,7,28,defaulted,13/05/18,2,,0.7895,0,
55138,5698983,3336403,2018-11-05,250,38,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5748,0,
25067,5759963,3336533,2018-05-14,250,38,4,7,28,defaulted,14/05/18,1,,0.5681,0,
94367,6258647,3337514,2018-07-06,500,76,4,7,28,defaulted,2018-07-06 00:00:00,4,,0.8266,0,
66439,5687612,3337959,2018-10-05,500,76,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.6012,0,
86977,5709784,3338079,2018-11-05,250,38,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5853,116,
24948,5688153,3338209,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.5928,0,
85029,6387924,3338250,2018-06-13,4000,540,4,7,28,defaulted,13/06/18,4,,0.8569,1200,
11642,5689998,3339057,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.5334,0,
14564,5690355,3339090,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.6891,0,
23874,5691428,3339348,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.586,0,
97198,5692095,3339590,2018-10-05,500,76,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.6721,144,
66000,5691857,3339845,2018-10-05,250,38,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.5772,4,
64908,6523669,3339878,2018-06-19,1000,152,4,7,28,defaulted,19/06/18,3,,0.8342,50,
26930,6477688,3340203,2018-06-17,1000,152,4,7,28,defaulted,17/06/18,5,,0.8002,0,
84409,5799574,3340273,2018-05-16,250,38,4,7,28,defaulted,16/05/18,3,,0.8387,0,
49325,5692554,3340424,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.6009,0,
40216,6268298,3340584,2018-07-06,1000,153,1,28,28,defaulted,2018-07-06 00:00:00,2,,0.8033,0,
66792,6044558,3340877,2018-05-28,500,76,4,7,28,defaulted,28/05/18,1,,0.5961,0,
11727,5693318,3340993,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.595,0,
70773,5693641,3341179,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,1,,0.5235,0,
59673,5696904,3341288,2018-11-05,500,76,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6451,180,
64342,5717221,3341357,2018-11-05,250,38,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.5081,0,
72821,6362950,3341598,2018-11-06,1000,152,4,7,28,defaulted,2018-11-06 00:00:00,5,,0.8667,0,
15930,6539078,3341777,2018-06-20,2000,304,4,7,28,defaulted,20/06/18,3,,0.8651,0,
23328,5840107,3341826,2018-05-18,500,76,4,7,28,defaulted,18/05/18,2,,0.7704,2,
78181,5707507,3342147,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5137,275,
4272,5695451,3342465,2018-10-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6233,0,
15027,5695944,3342863,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6837,0,
81553,5696508,3343055,2018-11-05,500,76,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6004,0,
74916,5696915,3343214,2018-11-05,250,38,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5678,0,
70576,5708320,3343324,2018-11-05,250,38,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5494,200,
82941,5698588,3343827,2018-11-05,500,76,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6075,0,
65524,5699330,3343949,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.7032,0,
19236,5699472,3344179,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6944,0,
23609,5699786,3344356,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5016,0,
25419,5705163,3344391,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6158,0,
42068,5962728,3344496,2018-05-24,250,38,4,7,28,defaulted,24/05/18,2,,0.8059,0,
6440,5700293,3344586,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.556,508,
21997,5700549,3344699,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5857,0,
50836,6466212,3344796,2018-06-16,2000,304,4,7,28,defaulted,16/06/18,10,,0.8303,0,
23844,5700893,3344887,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5505,0,
17865,5702441,3345243,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5258,0,
22610,5702552,3345249,2018-11-05,500,76,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6488,0,
85649,5702103,3345439,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.7394,0,
74970,6353570,3345467,2018-11-06,1000,152,4,7,28,defaulted,2018-11-06 00:00:00,2,,0.7605,508,
98836,5702648,3345704,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.7373,0,
99287,6000277,3345722,2018-05-26,250,38,4,7,28,defaulted,26/05/18,2,,0.7788,0,
1683,5704124,3346037,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.7102,0,
7478,5703657,3346133,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5354,0,
63658,6253051,3346473,2018-06-06,1000,153,1,28,28,defaulted,2018-06-06 00:00:00,2,,0.8682,0,
25586,5781423,3346591,2018-05-15,250,50,4,7,28,defaulted,15/05/18,1,,0.5307,0,
8936,5705195,3346908,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.4524,0,
76549,5705320,3346914,2018-11-05,500,76,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6182,0,
37703,5705291,3346963,2018-11-05,500,76,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6146,0,
77428,5950944,3347173,2018-05-23,1000,152,4,7,28,defaulted,23/05/18,2,,0.8151,0,
39979,5705729,3347202,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5794,433,
33569,6364877,3347294,2018-11-06,500,76,4,7,28,defaulted,2018-12-06 00:00:00,1,,0.6053,0,
40270,5725980,3347574,2018-12-05,1000,152,4,7,28,defaulted,2018-12-05 00:00:00,2,,0.8354,0,
18056,5707237,3347914,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5176,0,
31997,5708243,3348404,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5461,0,
86155,5711120,3348986,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6007,100,
14786,6666223,3349006,2018-06-26,500,76,4,7,28,defaulted,26/06/18,2,,0.7685,200,
840,5709518,3349021,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6374,288,
5807,5709778,3349083,2018-11-05,1000,153,1,28,28,defaulted,2018-11-05 00:00:00,1,,0.5049,0,
3451,5709938,3349182,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6437,0,
78584,5711794,3349807,2018-11-05,250,38,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5334,85,
95425,5711130,3349838,2018-11-05,250,38,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5173,0,
69488,6558789,3349843,2018-06-20,1000,152,4,7,28,defaulted,20/06/18,2,,0.8256,0,
20876,5713024,3350665,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.555,20,
4409,5742087,3351135,2018-05-13,500,76,4,7,28,defaulted,13/05/18,1,,0.6317,0,
16009,5715501,3351584,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.4751,0,
771,5717027,3351908,2018-11-05,1000,152,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.5766,0,
48269,5716557,3352201,2018-11-05,1000,152,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.5343,0,
23194,5716199,3352256,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.6412,0,
11360,5717767,3353333,2018-11-05,250,38,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.5242,0,
79935,6683973,3353663,2018-06-26,1000,152,4,7,28,defaulted,26/06/18,5,,0.8641,776,
25331,5720568,3353768,2018-12-05,250,38,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.5051,0,
17759,5973957,3353818,2018-05-24,1000,152,4,7,28,defaulted,24/05/18,3,,0.8385,288,
92944,6533601,3353893,2018-06-19,500,76,4,7,28,defaulted,19/06/18,3,,0.839,0,
87244,5725432,3354112,2018-12-05,250,38,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.5057,0,
99071,5785845,3354569,2018-05-15,500,76,4,7,28,defaulted,15/05/18,1,,0.6175,144,
27763,6412771,3354931,2018-06-14,1000,152,4,7,28,defaulted,14/06/18,1,,0.5305,0,
62498,6476890,3355223,2018-06-16,500,76,4,7,28,defaulted,17/06/18,1,,0.6335,0,
95167,6223683,3355469,2018-05-06,1000,152,4,7,28,defaulted,2018-05-06 00:00:00,3,,0.8557,936,
6651,6659166,3355572,2018-06-25,1000,153,1,28,28,defaulted,25/06/18,2,,0.8424,297,
12312,5722559,3355870,2018-12-05,500,76,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.6633,0,
75885,5730080,3356166,2018-12-05,500,76,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.6586,0,
55171,6445698,3356676,2018-06-15,3100,432,4,7,28,defaulted,15/06/18,4,,0.8786,1,
85778,5724333,3356808,2018-12-05,250,38,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.4973,100,
79728,5828665,3357437,2018-05-17,250,38,4,7,28,defaulted,17/05/18,1,,0.4964,0,
8571,5736524,3357730,2018-12-05,500,76,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.6329,0,
56250,6098665,3357894,2018-05-30,250,38,4,7,28,defaulted,30/05/18,1,,0.5014,0,
82450,6563624,3357928,2018-06-21,250,38,4,7,28,defaulted,21/06/18,1,,0.4979,0,
33328,6738687,3358031,2018-06-29,2000,304,4,7,28,defaulted,29/06/18,3,,0.8899,1196,
96492,5830404,3358160,2018-05-17,250,38,4,7,28,defaulted,17/05/18,1,,0.5662,0,
56111,5851753,3358180,2018-05-18,500,76,4,7,28,defaulted,18/05/18,3,,0.8648,0,
79259,6623237,3358268,2018-06-23,2000,304,4,7,28,defaulted,23/06/18,4,,0.8408,500,
40118,5736676,3358692,2018-12-05,1000,153,1,28,28,defaulted,13/05/18,1,,0.6968,0,
33129,5869016,3358913,2018-05-19,1000,152,4,7,28,defaulted,19/05/18,2,,0.8359,288,
11417,5820851,3358945,2018-05-17,250,38,4,7,28,defaulted,17/05/18,2,,0.8184,0,
22768,6709193,3359140,2018-06-28,2000,306,1,28,28,defaulted,28/06/18,4,,0.8273,0,
86176,5737306,3359195,2018-12-05,250,38,4,7,28,defaulted,13/05/18,1,,0.5443,0,
80231,6572677,3359203,2018-06-21,2000,304,4,7,28,defaulted,21/06/18,4,,0.8612,24,
71014,5729639,3359219,2018-12-05,250,38,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.5923,0,
68786,5919656,3359344,2018-05-22,500,76,4,7,28,defaulted,22/05/18,2,,0.7157,12,
75857,5786246,3359885,2018-05-15,250,38,4,7,28,defaulted,15/05/18,2,,0.7823,0,
37549,5731084,3360005,2018-12-05,250,38,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.496,0,
10234,5738769,3360117,2018-05-13,250,38,4,7,28,defaulted,13/05/18,1,,0.5588,0,
48718,6455371,3360359,2018-06-16,2000,306,1,28,28,defaulted,16/06/18,9,,0.882,2,
13661,5733397,3361169,2018-12-05,250,38,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.5554,0,
39304,5861345,3361263,2018-05-19,1000,152,4,7,28,defaulted,19/05/18,2,,0.8627,0,
53582,6775303,3361380,2018-06-30,3100,432,4,7,28,defaulted,30/06/18,5,,0.8407,0,
61588,6629756,3361639,2018-06-24,1000,152,4,7,28,defaulted,24/06/18,4,,0.8484,0,
8241,6002440,3361947,2018-05-26,500,76,4,7,28,defaulted,26/05/18,1,,0.584,45,
64603,5735054,3361950,2018-12-05,1000,152,4,7,28,defaulted,2018-12-05 00:00:00,1,,0.7593,0,
90322,5816628,3361959,2018-05-17,500,76,4,7,28,defaulted,17/05/18,1,,0.5805,0,
68267,6187006,3361982,2018-03-06,1000,152,4,7,28,defaulted,2018-03-06 00:00:00,3,,0.8403,0,
66942,5977586,3362175,2018-05-24,1000,152,4,7,28,defaulted,24/05/18,2,,0.8407,708,
76165,5918512,3363731,2018-05-22,500,76,4,7,28,defaulted,22/05/18,2,,0.8081,0,
84478,5939354,3363952,2018-05-23,500,76,4,7,28,defaulted,23/05/18,1,,0.5884,0,
58493,5803319,3363976,2018-05-16,250,38,4,7,28,defaulted,16/05/18,2,,0.8051,0,
62144,5738596,3364113,2018-05-13,250,38,4,7,28,defaulted,13/05/18,1,,0.5726,0,
65836,5816780,3364546,2018-05-17,500,76,4,7,28,defaulted,17/05/18,1,,0.6058,200,
81827,6419108,3364612,2018-06-14,2000,304,4,7,28,defaulted,14/06/18,3,,0.8814,0,
73206,5740490,3364853,2018-05-13,1000,152,4,7,28,defaulted,13/05/18,1,,0.7096,0,
41980,5740797,3365013,2018-05-13,250,38,4,7,28,defaulted,13/05/18,1,,0.5097,60,
53264,6019787,3365037,2018-05-26,1000,152,4,7,28,defaulted,26/05/18,3,,0.857,0,
10340,5846947,3365138,2018-05-18,500,76,4,7,28,defaulted,18/05/18,2,,0.8698,0,
52289,5886786,3365609,2018-05-20,2000,304,4,7,28,defaulted,20/05/18,2,,0.8684,136,
57598,5780183,3365887,2018-05-15,500,76,4,7,28,defaulted,15/05/18,1,,0.6086,0,
18304,5743894,3365983,2018-05-13,500,76,4,7,28,defaulted,13/05/18,1,,0.6575,0,
86434,5742778,3365988,2018-05-13,500,76,4,7,28,defaulted,13/05/18,1,,0.5804,0,
63580,5769976,3366493,2018-05-14,500,76,4,7,28,defaulted,14/05/18,1,,0.5817,0,
72504,6489601,3366701,2018-06-17,250,38,4,7,28,defaulted,17/06/18,1,,0.5514,0,
36407,5773775,3366723,2018-05-14,500,76,4,7,28,defaulted,14/05/18,1,,0.609,0,
35416,5744239,3366791,2018-05-13,500,76,4,7,28,defaulted,13/05/18,1,,0.6241,0,
31055,5744359,3366849,2018-05-13,500,76,4,7,28,defaulted,13/05/18,1,,0.6365,0,
42587,5747048,3366920,2018-05-13,500,76,4,7,28,defaulted,13/05/18,1,,0.6432,100,
34293,5746270,3367166,2018-05-13,250,38,4,7,28,defaulted,13/05/18,1,,0.5612,0,
38739,5801606,3367475,2018-05-16,250,38,4,7,28,defaulted,16/05/18,1,,0.5429,5,
66042,5746163,3367788,2018-05-13,250,38,4,7,28,defaulted,13/05/18,1,,0.5639,0,
73721,5867803,3367901,2018-05-19,250,38,4,7,28,defaulted,19/05/18,2,,0.8087,0,
30155,5746559,3367921,2018-05-13,500,96,4,7,28,defaulted,13/05/18,1,,0.5905,0,
62060,6177135,3367968,2018-03-06,1000,152,4,7,28,defaulted,2018-03-06 00:00:00,5,,0.853,0,
10782,5746500,3367987,2018-05-13,500,76,4,7,28,defaulted,13/05/18,1,,0.5883,500,
16143,5830365,3368030,2018-05-17,250,38,4,7,28,defaulted,17/05/18,1,,0.5504,72,
14018,6024987,3368304,2018-05-27,500,76,4,7,28,defaulted,27/05/18,2,,0.8206,144,
45717,5749945,3368456,2018-05-13,1000,152,4,7,28,defaulted,13/05/18,1,,0.4883,0,
4528,5901552,3368847,2018-05-21,500,76,4,7,28,defaulted,21/05/18,2,,0.8008,34,
22540,5750874,3369468,2018-05-13,500,76,4,7,28,defaulted,13/05/18,1,,0.6092,0,
15197,6004450,3369478,2018-05-26,500,76,4,7,28,defaulted,26/05/18,2,,0.833,396,
42224,5753066,3369834,2018-05-13,500,76,4,7,28,defaulted,13/05/18,1,,0.6392,0,
89087,6527623,3369954,2018-06-19,2000,304,4,7,28,defaulted,19/06/18,5,,0.9012,600,
91716,5751235,3370266,2018-05-13,250,38,4,7,28,defaulted,13/05/18,1,,0.5412,0,
47838,5856122,3370331,2018-05-18,250,38,4,7,28,defaulted,19/05/18,1,,0.5831,88,
97033,6302290,3370496,2018-08-06,1000,152,4,7,28,defaulted,2018-08-06 00:00:00,5,,0.8346,0,
95570,6445777,3371311,2018-06-15,500,76,4,7,28,defaulted,15/06/18,4,,0.8627,0,
2242,6302761,3371374,2018-09-06,250,38,4,7,28,defaulted,2018-09-06 00:00:00,2,,0.7736,100,
13647,5753277,3371425,2018-05-13,500,76,4,7,28,defaulted,13/05/18,1,,0.5827,0,
19275,5758525,3371430,2018-05-14,250,38,4,7,28,defaulted,14/05/18,1,,0.536,70,
40124,6439774,3371448,2018-06-15,1000,152,4,7,28,defaulted,15/06/18,3,,0.8414,0,
55103,6401507,3371549,2018-06-13,3100,432,4,7,28,defaulted,13/06/18,3,,0.8659,0,
66898,5772732,3371645,2018-05-14,1000,152,4,7,28,defaulted,14/05/18,1,,0.7592,0,
25233,6744762,3371693,2018-06-29,250,38,4,7,28,defaulted,29/06/18,1,,0.566,72,
3380,6451046,3371714,2018-06-15,500,76,4,7,28,defaulted,15/06/18,3,,0.8284,0,
23010,5889523,3371917,2018-05-20,1000,152,4,7,28,defaulted,20/05/18,2,,0.8818,0,
81206,6612084,3371999,2018-06-23,1000,152,4,7,28,defaulted,23/06/18,6,,0.8111,0,
59265,5754493,3372087,2018-05-13,1000,153,1,28,28,defaulted,14/05/18,1,,0.4881,0,
67243,6127354,3372229,2018-01-06,500,76,4,7,28,defaulted,2018-01-06 00:00:00,2,,0.7996,0,
55690,6492510,3372674,2018-06-17,1000,152,4,7,28,defaulted,17/06/18,3,,0.7854,25,
54378,5755534,3373127,2018-05-14,1000,152,4,7,28,defaulted,14/05/18,1,,0.7809,0,
26816,6348344,3373425,2018-11-06,4000,540,4,7,28,defaulted,2018-11-06 00:00:00,6,,0.8744,0,
65629,5757292,3373822,2018-05-14,500,76,4,7,28,defaulted,14/05/18,1,,0.5923,0,
63469,5761315,3374253,2018-05-14,500,76,4,7,28,defaulted,14/05/18,1,,0.6707,5,
89777,6381294,3374282,2018-12-06,1000,152,4,7,28,defaulted,2018-12-06 00:00:00,2,,0.8199,300,
30476,5758619,3374391,2018-05-14,500,76,4,7,28,defaulted,14/05/18,1,,0.6069,0,
99475,6268712,3374457,2018-07-06,1000,152,4,7,28,defaulted,2018-07-06 00:00:00,6,,0.8911,4,
31219,6628412,3374549,2018-06-24,1000,152,4,7,28,defaulted,24/06/18,2,,0.85,0,
37016,5759916,3374748,2018-05-14,500,76,4,7,28,defaulted,14/05/18,1,,0.6489,0,
67359,5760366,3375135,2018-05-14,250,38,4,7,28,defaulted,14/05/18,1,,0.5378,0,
69521,5761311,3375726,2018-05-14,1000,152,4,7,28,defaulted,14/05/18,1,,0.7021,400,
39803,6294012,3375817,2018-08-06,1000,152,4,7,28,defaulted,2018-08-06 00:00:00,4,,0.823,200,
34506,5761659,3375837,2018-05-14,1000,152,4,7,28,defaulted,14/05/18,1,,0.4894,0,
39090,5761687,3375918,2018-05-14,250,38,4,7,28,defaulted,14/05/18,1,,0.504,0,
95361,5764036,3376189,2018-05-14,500,76,4,7,28,defaulted,14/05/18,1,,0.5866,0,
57188,5957704,3376291,2018-05-23,1000,152,4,7,28,defaulted,23/05/18,3,,0.8358,0,
21883,5762817,3376392,2018-05-14,1000,192,4,7,28,defaulted,14/05/18,1,,0.4699,0,
69695,5762611,3376427,2018-05-14,500,76,4,7,28,defaulted,14/05/18,1,,0.5962,570,
3576,5765407,3376698,2018-05-14,500,76,4,7,28,defaulted,14/05/18,1,,0.632,0,
36476,6611397,3377065,2018-06-23,1000,152,4,7,28,defaulted,23/06/18,1,,0.4979,0,
86786,5764413,3377066,2018-05-14,1000,152,4,7,28,defaulted,14/05/18,1,,0.7275,350,
63900,6499714,3377171,2018-06-18,2000,304,4,7,28,defaulted,18/06/18,4,,0.8738,1050,
26365,5906673,3377539,2018-05-21,1000,152,4,7,28,defaulted,21/05/18,2,,0.8516,0,
59312,5764921,3377657,2018-05-14,250,38,4,7,28,defaulted,14/05/18,1,,0.4997,72,
79506,5805621,3377720,2018-05-16,500,76,4,7,28,defaulted,16/05/18,2,,0.8213,288,
